index,id,nearc2,nearc4,educ,age,fatheduc,motheduc,weight,momdad14,sinmom14,step14,reg661,reg662,reg663,reg664,reg665,reg666,reg667,reg668,reg669,south66,black,smsa,south,smsa66,wage,enroll,KWW,IQ,married,libcrd14,exper
1639,2783,1,1,13,29,,12.0,134296,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,540,0,29.0,,4.0,0.0,10
1640,2785,1,1,10,30,9.0,9.0,556697,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,450,0,35.0,90.0,1.0,0.0,14
1641,2787,1,1,15,27,,16.0,88672,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,438,0,34.0,,4.0,1.0,6
1642,2790,1,1,12,26,4.0,9.0,88672,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,360,0,23.0,84.0,5.0,0.0,8
1643,2791,0,1,12,27,12.0,12.0,383527,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,529,0,30.0,,1.0,0.0,9
1644,2792,0,1,12,26,,,88672,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,721,0,43.0,120.0,1.0,0.0,8
1645,2793,0,1,2,31,,10.0,556697,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,345,0,31.0,,5.0,0.0,23
1646,2794,0,1,11,27,,,426142,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1052,0,41.0,,1.0,1.0,10
1647,2796,0,1,16,28,16.0,,383527,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,726,0,44.0,106.0,6.0,0.0,6
1648,2798,0,1,12,33,,,519712,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,543,0,24.0,76.0,5.0,0.0,15
1649,2799,0,1,16,33,8.0,6.0,370720,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1202,0,48.0,115.0,1.0,0.0,11
1650,2803,0,1,16,24,,12.0,414261,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,400,0,33.0,,1.0,0.0,2
1651,2805,0,1,9,32,,,127041,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,375,0,32.0,89.0,1.0,0.0,17
1652,2806,1,1,11,30,,,158714,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,281,0,29.0,,1.0,0.0,13
1653,2809,1,1,12,24,,10.0,86498,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,127,0,24.0,,5.0,0.0,6
1654,2810,1,1,12,32,,7.0,127041,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1393,0,39.0,102.0,6.0,1.0,14
1655,2813,1,1,12,30,10.0,9.0,501027,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,649,0,47.0,104.0,1.0,1.0,12
1656,2815,1,1,16,31,11.0,8.0,556697,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,420,0,37.0,,5.0,0.0,9
1657,2816,1,1,16,27,11.0,8.0,426142,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,455,0,40.0,122.0,1.0,0.0,5
1658,2818,1,1,12,25,9.0,6.0,86498,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,661,0,23.0,107.0,1.0,0.0,7
1659,2819,0,1,12,24,12.0,8.0,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,380,0,30.0,,1.0,0.0,6
1660,2820,0,1,10,34,,,577458,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,315,0,26.0,,4.0,0.0,18
1661,2821,0,1,14,24,,,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,452,0,41.0,,1.0,1.0,4
1662,2822,0,1,12,28,12.0,12.0,426142,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,625,0,42.0,100.0,1.0,1.0,10
1663,2823,0,1,14,24,8.0,,367506,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,601,1,30.0,,6.0,1.0,4
1664,2825,0,1,13,27,7.0,12.0,378045,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,499,0,32.0,100.0,1.0,1.0,8
1665,2827,0,0,8,31,8.0,10.0,548740,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,693,0,24.0,,1.0,0.0,17
1666,2828,0,1,18,32,15.0,15.0,423456,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,535,0,40.0,129.0,1.0,1.0,8
1667,2831,0,1,7,26,1.0,8.0,375674,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,465,0,24.0,,1.0,0.0,13
1668,2832,0,1,12,24,,9.0,365200,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,400,0,32.0,,1.0,1.0,6
1669,2833,0,1,18,27,17.0,16.0,375674,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,368,0,40.0,129.0,1.0,1.0,3
1670,2835,0,1,8,25,4.0,5.0,365200,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,700,0,22.0,,1.0,1.0,11
1671,2839,0,1,16,31,16.0,12.0,981534,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,962,0,39.0,112.0,1.0,0.0,9
1672,2840,0,1,6,24,,8.0,365200,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,365,0,13.0,,1.0,1.0,12
1673,2841,0,1,9,33,7.0,3.0,363128,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,475,0,35.0,,6.0,0.0,18
1674,2843,0,1,12,24,7.0,3.0,365200,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,200,0,15.0,,1.0,0.0,6
1675,2844,0,1,9,24,,,75607,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,600,0,23.0,,1.0,1.0,9
1676,2846,0,1,12,27,8.0,,77507,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,505,0,17.0,76.0,6.0,1.0,9
1677,2852,0,1,16,31,12.0,12.0,117386,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,577,0,36.0,82.0,1.0,1.0,9
1678,2853,0,1,12,24,6.0,12.0,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,457,0,20.0,,6.0,1.0,6
1679,2854,0,1,12,34,,,104904,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,750,0,45.0,97.0,5.0,1.0,16
1680,2855,0,1,11,32,2.0,11.0,104904,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,577,0,38.0,98.0,1.0,1.0,15
1681,2857,0,1,15,24,17.0,16.0,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,289,1,34.0,124.0,6.0,1.0,3
1682,2859,0,1,12,25,15.0,9.0,86498,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,224,0,31.0,,1.0,0.0,7
1683,2860,0,1,10,24,15.0,9.0,86498,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,363,0,,,6.0,0.0,8
1684,2861,0,1,10,26,,8.0,88672,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,229,0,25.0,,5.0,0.0,10
1685,2862,0,1,9,26,2.0,9.0,88672,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,234,0,20.0,81.0,5.0,0.0,11
1686,2863,0,1,14,24,,7.0,86507,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,465,0,,,1.0,0.0,4
1687,2868,0,1,16,27,,,426142,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,2083,0,34.0,60.0,4.0,1.0,5
1688,2869,0,1,15,31,12.0,12.0,549394,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,427,1,44.0,,1.0,1.0,10
1689,2871,0,1,12,33,8.0,9.0,370720,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,678,1,44.0,100.0,4.0,1.0,15
1690,2872,0,1,13,27,18.0,16.0,383527,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,313,1,30.0,84.0,6.0,1.0,8
1691,2873,0,1,18,28,7.0,12.0,383527,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,601,0,45.0,132.0,1.0,0.0,4
1692,2874,0,1,10,33,6.0,12.0,370720,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,500,0,35.0,96.0,1.0,0.0,17
1693,2875,0,1,12,28,6.0,12.0,383527,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,375,0,35.0,100.0,6.0,0.0,10
1694,2877,0,1,12,34,2.0,6.0,127041,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,550,0,30.0,109.0,1.0,0.0,16
1695,2880,0,1,17,28,,12.0,78509,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,702,1,41.0,,1.0,1.0,5
1696,2882,0,1,16,33,,14.0,132931,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,625,0,34.0,84.0,1.0,1.0,11
1697,2883,0,1,14,34,,6.0,112480,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,423,0,31.0,90.0,1.0,0.0,14
1698,2884,0,1,11,28,,8.0,78509,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,355,0,28.0,,1.0,0.0,11
1699,2885,0,1,12,26,9.0,12.0,438085,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,519,0,30.0,98.0,6.0,1.0,8
1700,2886,0,1,14,24,9.0,12.0,425871,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,359,0,40.0,120.0,1.0,1.0,4
1701,2888,0,1,11,27,,7.0,78509,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,349,0,26.0,63.0,1.0,0.0,10
1702,2889,0,1,12,31,6.0,5.0,118905,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,293,0,29.0,,1.0,0.0,13
1703,2890,0,1,18,28,,5.0,78509,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,443,0,40.0,100.0,1.0,1.0,4
1704,2891,0,1,6,34,6.0,6.0,112480,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,270,0,20.0,,1.0,0.0,22
1705,2892,0,1,14,28,16.0,13.0,107087,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,385,0,36.0,110.0,1.0,1.0,8
1706,2895,0,1,12,27,,12.0,91831,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,438,0,43.0,83.0,1.0,0.0,9
1707,2897,0,1,11,30,,,572299,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,417,0,38.0,88.0,1.0,1.0,13
1708,2901,0,1,11,31,6.0,,572299,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,481,0,41.0,98.0,1.0,0.0,14
1709,2903,0,1,16,30,16.0,12.0,110376,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,596,1,49.0,113.0,1.0,1.0,8
1710,2905,0,1,12,28,3.0,8.0,95822,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,600,0,22.0,103.0,1.0,0.0,10
1711,2908,0,1,14,27,,9.0,77507,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,250,0,19.0,,6.0,0.0,7
1712,2909,0,1,12,31,6.0,10.0,117386,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,531,0,18.0,97.0,1.0,0.0,13
1713,2910,0,1,12,26,6.0,10.0,77507,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,591,0,17.0,,1.0,0.0,8
1714,2911,0,1,12,33,,,111044,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,503,0,32.0,76.0,1.0,0.0,15
1715,2912,0,1,11,25,,9.0,89353,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,475,0,27.0,,1.0,0.0,8
1716,2913,1,1,16,31,12.0,12.0,501027,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1374,0,44.0,126.0,4.0,1.0,9
1717,2916,1,1,17,24,17.0,12.0,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,325,1,49.0,,6.0,1.0,1
1718,2917,1,1,14,25,6.0,12.0,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,577,1,,108.0,1.0,0.0,5
1719,2918,1,1,12,25,,11.0,372835,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,702,0,44.0,127.0,1.0,1.0,7
1720,2921,1,1,16,25,16.0,14.0,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,444,0,32.0,112.0,6.0,1.0,3
1721,2922,1,1,13,27,12.0,12.0,88672,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,560,0,29.0,99.0,5.0,1.0,8
1722,2925,1,1,13,32,8.0,8.0,370720,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,962,0,39.0,94.0,1.0,1.0,13
1723,2926,1,1,12,26,,7.0,383527,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,310,0,28.0,,6.0,1.0,8
1724,2927,1,1,17,33,16.0,16.0,741440,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1269,1,48.0,127.0,1.0,1.0,10
1725,2928,1,1,16,28,16.0,16.0,767055,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,500,0,48.0,97.0,5.0,1.0,6
1726,2929,1,1,16,30,16.0,16.0,1002054,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,583,1,52.0,114.0,6.0,1.0,8
1727,2930,1,1,17,25,16.0,16.0,745670,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,112,1,33.0,116.0,6.0,1.0,2
1728,2931,1,1,14,33,13.0,12.0,730842,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,673,0,45.0,125.0,1.0,1.0,13
1729,2932,1,1,17,29,14.0,12.0,987731,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1923,1,43.0,104.0,1.0,1.0,6
1730,2936,1,1,14,24,12.0,12.0,86498,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,400,0,27.0,,6.0,1.0,4
1731,2937,1,1,12,25,12.0,12.0,86498,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,460,0,27.0,99.0,1.0,1.0,7
1732,2939,1,1,12,30,,12.0,134296,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,245,0,,,6.0,0.0,12
1733,2943,1,1,16,27,12.0,12.0,88672,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,315,0,44.0,127.0,1.0,0.0,5
1734,2945,1,1,14,26,8.0,10.0,383527,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,641,0,37.0,103.0,1.0,1.0,6
1735,2946,1,1,12,25,8.0,10.0,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,750,0,23.0,98.0,1.0,1.0,7
1736,2948,1,1,17,25,18.0,18.0,367506,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,308,1,35.0,,1.0,1.0,2
1737,2950,1,1,17,29,18.0,16.0,493866,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,350,1,42.0,137.0,1.0,1.0,6
1738,2951,1,1,18,27,18.0,16.0,378045,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,462,0,32.0,137.0,5.0,1.0,3
1739,2953,1,1,15,34,12.0,12.0,370720,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1154,0,51.0,103.0,1.0,0.0,13
1740,2954,1,1,16,34,12.0,12.0,411911,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1748,0,44.0,111.0,1.0,1.0,12
1741,2956,1,1,17,33,15.0,12.0,411911,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,769,0,51.0,115.0,1.0,1.0,10
1742,2957,0,1,15,29,12.0,11.0,572299,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,730,0,42.0,109.0,1.0,1.0,8
1743,2961,0,1,18,30,13.0,17.0,572299,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,736,0,49.0,107.0,1.0,1.0,6
1744,2962,0,1,16,25,14.0,13.0,425871,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,500,0,34.0,128.0,1.0,1.0,3
1745,2963,0,1,16,24,12.0,12.0,425871,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,365,0,36.0,123.0,4.0,1.0,2
1746,2965,0,1,13,24,3.0,3.0,405778,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,333,1,25.0,91.0,1.0,1.0,5
1747,2966,0,1,12,33,4.0,8.0,363128,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,721,0,40.0,,1.0,0.0,15
1748,2967,0,1,12,27,3.0,3.0,375674,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,375,0,21.0,89.0,1.0,1.0,9
1749,2968,0,1,12,26,9.0,5.0,345645,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,250,0,31.0,,1.0,0.0,8
1750,2971,0,1,17,30,4.0,8.0,451538,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,361,1,34.0,87.0,1.0,1.0,7
1751,2972,0,0,7,32,,4.0,423456,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,283,0,28.0,,1.0,0.0,19
1752,2975,0,0,12,34,,18.0,846911,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,415,0,37.0,,1.0,0.0,16
1753,2978,0,0,16,27,8.0,11.0,345645,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,522,1,38.0,101.0,1.0,1.0,5
1754,2979,0,0,12,33,11.0,11.0,334102,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,706,0,33.0,90.0,1.0,1.0,15
1755,2981,0,0,16,26,10.0,11.0,345645,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,409,1,41.0,104.0,1.0,1.0,4
1756,2982,0,0,12,24,7.0,12.0,336009,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,416,0,39.0,105.0,1.0,1.0,6
1757,2984,0,0,12,30,,8.0,451538,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,786,0,27.0,100.0,6.0,1.0,12
1758,2986,0,0,16,27,12.0,16.0,107087,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,577,0,40.0,111.0,1.0,1.0,5
1759,2987,0,0,16,24,16.0,12.0,104102,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,478,0,39.0,95.0,1.0,1.0,2
1760,2988,0,0,17,27,13.0,16.0,107087,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,625,0,44.0,125.0,6.0,1.0,4
1761,2989,0,0,17,24,12.0,16.0,104102,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,505,0,35.0,95.0,4.0,1.0,1
1762,2990,0,0,12,32,1.0,8.0,363128,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,287,0,37.0,,1.0,1.0,14
1763,2991,0,0,12,24,6.0,8.0,336009,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,500,0,24.0,,1.0,1.0,6
1764,2992,0,0,8,27,7.0,8.0,384050,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,500,0,34.0,,4.0,0.0,13
1765,2993,0,0,12,27,7.0,12.0,345645,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,350,0,22.0,,1.0,1.0,9
1766,2996,0,0,13,24,12.0,11.0,336009,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,462,0,34.0,,1.0,0.0,5
1767,2998,0,0,13,30,6.0,1.0,480216,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,548,0,29.0,,6.0,0.0,11
1768,2999,0,0,12,28,6.0,3.0,317074,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,255,0,32.0,,1.0,0.0,10
1769,3001,0,0,13,24,4.0,1.0,309300,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,524,0,26.0,,6.0,0.0,5
1770,3002,0,0,12,33,5.0,9.0,454271,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,292,0,29.0,,1.0,0.0,15
1771,3004,0,0,14,28,7.0,7.0,375674,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,375,0,24.0,,1.0,0.0,8
1772,3008,0,0,18,32,7.0,11.0,363128,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,529,0,38.0,,6.0,1.0,8
1773,3012,0,0,16,25,10.0,12.0,336009,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,909,0,20.0,124.0,6.0,0.0,3
1774,3013,0,0,9,28,,7.0,375674,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,353,0,30.0,,1.0,0.0,13
1775,3018,0,0,14,28,12.0,12.0,375674,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1155,0,41.0,107.0,1.0,1.0,8
1776,3021,0,0,8,34,,,403476,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,250,0,22.0,,4.0,0.0,20
1777,3022,0,0,13,28,12.0,12.0,107087,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,781,1,35.0,107.0,1.0,1.0,9
1778,3023,0,0,13,31,16.0,12.0,139895,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,416,0,45.0,110.0,6.0,1.0,12
1779,3029,0,1,13,29,7.0,11.0,118905,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,364,1,30.0,80.0,1.0,0.0,10
1780,3030,0,1,13,27,,11.0,78509,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,375,1,27.0,91.0,1.0,0.0,8
1781,3032,0,1,15,24,7.0,11.0,76585,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,375,1,29.0,,1.0,0.0,3
1782,3033,0,1,16,28,,5.0,78509,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,358,1,26.0,96.0,1.0,,6
1783,3034,0,1,7,31,,2.0,140524,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,300,0,16.0,,2.0,0.0,18
1784,3036,0,1,14,25,16.0,16.0,425871,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,528,0,32.0,102.0,1.0,1.0,5
1785,3037,0,1,12,34,,,88765,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,299,0,26.0,93.0,6.0,0.0,16
1786,3038,0,1,8,32,0.0,8.0,454271,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,450,0,33.0,,1.0,0.0,18
1787,3039,0,1,14,25,6.0,10.0,309300,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,540,1,20.0,,1.0,0.0,5
1788,3040,0,1,8,29,1.0,6.0,490767,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,528,0,26.0,,1.0,0.0,15
1789,3042,0,1,12,30,,12.0,119965,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,769,0,36.0,81.0,1.0,1.0,12
1790,3043,0,1,12,26,5.0,8.0,77507,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,198,0,32.0,,6.0,0.0,8
1791,3047,0,1,12,24,2.0,3.0,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,400,0,22.0,,6.0,0.0,6
1792,3048,0,1,12,28,,6.0,77507,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,753,0,26.0,,6.0,0.0,10
1793,3049,0,1,12,24,,,75607,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,445,1,20.0,,6.0,0.0,6
1794,3050,0,1,9,30,3.0,5.0,117386,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,240,0,18.0,,1.0,0.0,15
1795,3052,0,1,3,25,,5.0,75607,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,167,0,6.0,,1.0,0.0,16
1796,3059,0,1,12,24,9.0,7.0,89271,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,445,0,36.0,,1.0,0.0,6
1797,3060,0,1,10,26,3.0,4.0,77507,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,250,0,8.0,,1.0,0.0,10
1798,3061,0,1,12,26,10.0,12.0,91831,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,475,0,36.0,99.0,1.0,0.0,8
1799,3062,0,1,16,28,16.0,16.0,84491,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,400,0,42.0,122.0,1.0,1.0,6
1800,3063,0,1,18,24,16.0,16.0,82135,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,398,0,38.0,94.0,6.0,1.0,0
1801,3064,0,1,12,25,3.0,5.0,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,350,0,24.0,,1.0,1.0,7
1802,3065,0,1,12,33,,,111044,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,523,0,26.0,93.0,1.0,0.0,15
1803,3066,0,1,10,31,4.0,8.0,117386,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,270,0,31.0,,1.0,0.0,15
1804,3067,0,1,9,30,,1.0,117386,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,310,0,20.0,,1.0,0.0,15
1805,3071,0,1,6,31,,,117386,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,300,0,,,2.0,0.0,19
1806,3072,0,1,12,28,,,77507,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,325,0,32.0,69.0,1.0,0.0,10
1807,3074,0,1,12,24,18.0,12.0,367506,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,900,0,28.0,,1.0,0.0,6
1808,3077,0,0,13,26,12.0,12.0,438085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,750,0,35.0,102.0,1.0,0.0,7
1809,3079,0,0,8,26,,6.0,77507,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,285,0,12.0,,1.0,0.0,12
1810,3081,0,0,12,24,12.0,12.0,82135,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,278,0,10.0,,1.0,0.0,6
1811,3082,0,0,13,29,13.0,10.0,117386,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,500,0,29.0,,1.0,1.0,10
1812,3084,0,0,8,30,5.0,8.0,119965,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,700,0,28.0,,1.0,0.0,16
1813,3085,0,0,9,26,5.0,8.0,91831,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,300,0,16.0,,1.0,0.0,11
1814,3086,0,0,8,34,5.0,8.0,88765,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,392,0,36.0,,1.0,0.0,20
1815,3088,0,0,12,34,5.0,12.0,88765,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,511,0,44.0,95.0,1.0,0.0,16
